"Approved.Symbol","Ensembl.ID.supplied.by.Ensembl.","index"
"GAPDHS","ENSG00000105679",3168
"MAG","ENSG00000105695",3170
"TMEM59L","ENSG00000105696",3171
"HAMP","ENSG00000105697",3172
"USF2","ENSG00000105698",3173
"LSR","ENSG00000105699",3174
"KXD1","ENSG00000105700",3175
"FKBP8","ENSG00000105701",3176
"SUGP1","ENSG00000105705",3177
"HPN","ENSG00000105707",3178
"ZNF14","ENSG00000105708",3179
"SCN1B","ENSG00000105711",3180
"PBX4","ENSG00000105717",3181
"ERF","ENSG00000105722",3182
"GSK3A","ENSG00000105723",3183
"ATP13A1","ENSG00000105726",3184
"ZNF574","ENSG00000105732",3185
"GRIK5","ENSG00000105737",3186
"SIPA1L3","ENSG00000105738",3187
"ZNF85","ENSG00000105750",3188
"ETHE1","ENSG00000105755",3189
"CADM4","ENSG00000105767",3190
"SMG9","ENSG00000105771",3191
"AVL9","ENSG00000105778",3192
"RUNDC3B","ENSG00000105784",3193
"CFAP69","ENSG00000105792",3194
"GTPBP10","ENSG00000105793",3195
"RASA4","ENSG00000105808",3196
"CDK6","ENSG00000105810",3197
"PMPCB","ENSG00000105819",3198
"DNAJC2","ENSG00000105821",3199
"TFPI2","ENSG00000105825",3200
"BET1","ENSG00000105829",3201
"NAMPT","ENSG00000105835",3202
"TWISTNB","ENSG00000105849",3203
"PIK3CG","ENSG00000105851",3204
"PON3","ENSG00000105852",3205
"PON2","ENSG00000105854",3206
"ITGB8","ENSG00000105855",3207
"HBP1","ENSG00000105856",3208
"DUS4L","ENSG00000105865",3209
"SP4","ENSG00000105866",3210
"WDR91","ENSG00000105875",3211
"DNAH11","ENSG00000105877",3212
"CBLL1","ENSG00000105879",3213
"DLX5","ENSG00000105880",3214
"MTPN","ENSG00000105887",3215
"STEAP1B","ENSG00000105889",3216
"PTN","ENSG00000105894",3217
"MPP6","ENSG00000105926",3218
"GSDME","ENSG00000105928",3219
"ATP6V0A4","ENSG00000105929",3220
"ZC3HAV1","ENSG00000105939",3221
"TTC26","ENSG00000105948",3222
"OGDH","ENSG00000105953",3223
"NPVF","ENSG00000105954",3224
"ADAP1","ENSG00000105963",3225
"TFEC","ENSG00000105967",3226
"H2AFV","ENSG00000105968",3227
"CAV2","ENSG00000105971",3228
"CAV1","ENSG00000105974",3229
"MET","ENSG00000105976",3230
"RNF32","ENSG00000105982",3231
"LMBR1","ENSG00000105983",3232
"WNT2","ENSG00000105989",3234
"HOXA1","ENSG00000105991",3235
"DNAJB6","ENSG00000105993",3236
"HOXA2","ENSG00000105996",3237
"HOXA3","ENSG00000105997",3238
"LFNG","ENSG00000106003",3239
"HOXA5","ENSG00000106004",3240
"HOXA6","ENSG00000106006",3241
"BRAT1","ENSG00000106009",3242
"IQCE","ENSG00000106012",3243
"ANKRD7","ENSG00000106013",3244
"VIPR2","ENSG00000106018",3245
"TSPAN12","ENSG00000106025",3246
"SSBP1","ENSG00000106028",3247
"HOXA13","ENSG00000106031",3248
"CPED1","ENSG00000106034",3249
"EVX1","ENSG00000106038",3250
"HIBADH","ENSG00000106049",3251
"TAX1BP1","ENSG00000106052",3252
"CPVL","ENSG00000106066",3253
"CHN2","ENSG00000106069",3254
"GRB10","ENSG00000106070",3255
"ABHD11","ENSG00000106077",3256
"COBL","ENSG00000106078",3257
"FKBP14","ENSG00000106080",3258
"PLEKHA8","ENSG00000106086",3259
"STX1A","ENSG00000106089",3260
"NOD1","ENSG00000106100",3261
"GARS","ENSG00000106105",3262
"CRHR2","ENSG00000106113",3263
"EPHB6","ENSG00000106123",3264
"MINDY4","ENSG00000106125",3265
"GHRHR","ENSG00000106128",3266
"CASP2","ENSG00000106144",3268
"CHCHD2","ENSG00000106153",3269
"CCL24","ENSG00000106178",3270
"HSPB1","ENSG00000106211",3271
"NPTX2","ENSG00000106236",3272
"PDAP1","ENSG00000106244",3273
"BUD31","ENSG00000106245",3274
"PTCD1","ENSG00000106246",3275
"CYP3A5","ENSG00000106258",3276
"ZKSCAN1","ENSG00000106261",3277
"EIF3B","ENSG00000106263",3278
"SNX8","ENSG00000106266",3279
"NUDT1","ENSG00000106268",3280
"PTPRZ1","ENSG00000106278",3281
"TAF6","ENSG00000106290",3282
"WASL","ENSG00000106299",3283
"HYAL4","ENSG00000106302",3284
"SPAM1","ENSG00000106304",3285
"AIMP2","ENSG00000106305",3286
"TFR2","ENSG00000106327",3287
"FSCN3","ENSG00000106328",3288
"MOSPD3","ENSG00000106330",3289
"PAX4","ENSG00000106331",3290
"PCOLCE","ENSG00000106333",3291
"FBXO24","ENSG00000106336",3292
"PPP1R17","ENSG00000106341",3293
"RBM28","ENSG00000106344",3294
"USP42","ENSG00000106346",3295
"IMPDH1","ENSG00000106348",3296
"AGFG2","ENSG00000106351",3297
"LSM5","ENSG00000106355",3298
"SERPINE1","ENSG00000106366",3299
"AP1S1","ENSG00000106367",3300
"MOGAT3","ENSG00000106384",3301
"C1GALT1","ENSG00000106392",3302
"PLOD3","ENSG00000106397",3303
"RPA3","ENSG00000106399",3304
"ZNHIT1","ENSG00000106400",3305
"CLDN15","ENSG00000106404",3306
"NOBOX","ENSG00000106410",3307
"GLCCI1","ENSG00000106415",3308
"MYL10","ENSG00000106436",3309
"PHF14","ENSG00000106443",3310
"NRF1","ENSG00000106459",3311
"TMEM106B","ENSG00000106460",3312
"EZH2","ENSG00000106462",3313
"CEP41","ENSG00000106477",3314
"ZNF862","ENSG00000106479",3315
"SFRP4","ENSG00000106483",3316
"MEST","ENSG00000106484",3317
"MEOX2","ENSG00000106511",3318
"ANKMY2","ENSG00000106524",3319
"ACTR3C","ENSG00000106526",3320
"POU6F2","ENSG00000106536",3321
"TSPAN13","ENSG00000106537",3322
"RARRES2","ENSG00000106538",3323
"AGR2","ENSG00000106541",3325
"AHR","ENSG00000106546",3326
"CHCHD3","ENSG00000106554",3327
"GIMAP2","ENSG00000106560",3328
"TMEM176B","ENSG00000106565",3329
"GLI3","ENSG00000106571",3330
"PSMA2","ENSG00000106588",3331
"MRPL32","ENSG00000106591",3332
"COA1","ENSG00000106603",3333
"BLVRA","ENSG00000106605",3334
"URGCP","ENSG00000106608",3335
"TMEM248","ENSG00000106609",3336
"RHEB","ENSG00000106615",3338
"PRKAG2","ENSG00000106617",3339
"AEBP1","ENSG00000106624",3340
"POLD2","ENSG00000106628",3341
"MYL7","ENSG00000106631",3342
"GCK","ENSG00000106633",3343
"BCL7B","ENSG00000106635",3344
"YKT6","ENSG00000106636",3345
"TBL2","ENSG00000106638",3346
"GALNTL5","ENSG00000106648",3347
"CLIP2","ENSG00000106665",3348
"EIF4H","ENSG00000106682",3349
"LIMK1","ENSG00000106683",3350
"SPATA6L","ENSG00000106686",3351
"SLC1A1","ENSG00000106688",3352
"LHX2","ENSG00000106689",3353
"FKTN","ENSG00000106692",3354
"FSD1L","ENSG00000106701",3355
"CNTNAP3","ENSG00000106714",3356
"SPIN1","ENSG00000106723",3357
"NMRK1","ENSG00000106733",3358
"TMEM245","ENSG00000106771",3359
"PRUNE2","ENSG00000106772",3360
"MEGF9","ENSG00000106780",3361
"TRIM14","ENSG00000106785",3362
"CORO2A","ENSG00000106789",3363
"TGFBR1","ENSG00000106799",3364
"SEC61B","ENSG00000106803",3365
"C5","ENSG00000106804",3366
"OGN","ENSG00000106809",3367
"ASPN","ENSG00000106819",3368
"ECM2","ENSG00000106823",3369
"TLE4","ENSG00000106829",3370
"LHX6","ENSG00000106852",3371
"PTGR1","ENSG00000106853",3372
"SUSD1","ENSG00000106868",3373
"AMBP","ENSG00000106927",3374
"AKNA","ENSG00000106948",3375
"TNFSF8","ENSG00000106952",3376
"DNM1","ENSG00000106976",3377
"ENG","ENSG00000106991",3378
"AK1","ENSG00000106992",3379
"CDC37L1","ENSG00000106993",3380
"RLN2","ENSG00000107014",3381
"RLN1","ENSG00000107018",3382
"PLGRKT","ENSG00000107020",3383
"TBC1D13","ENSG00000107021",3384
"RIC1","ENSG00000107036",3385
"KDM4C","ENSG00000107077",3386
"DOCK8","ENSG00000107099",3387
"KANK1","ENSG00000107104",3388
"ELAVL2","ENSG00000107105",3389
"NCS1","ENSG00000107130",3390
"TESK1","ENSG00000107140",3391
"KCNT1","ENSG00000107147",3392
"CA9","ENSG00000107159",3393
"FUBP3","ENSG00000107164",3394
"TYRP1","ENSG00000107165",3395
"CREB3","ENSG00000107175",3396
"RGP1","ENSG00000107185",3397
"MPDZ","ENSG00000107186",3398
"LHX3","ENSG00000107187",3399
"DDX58","ENSG00000107201",3400
"EDF1","ENSG00000107223",3401
"PIP5K1B","ENSG00000107242",3402
"GLIS3","ENSG00000107249",3403
"BAG1","ENSG00000107262",3404
"RAPGEF1","ENSG00000107263",3405
"NPDC1","ENSG00000107281",3406
"APBA1","ENSG00000107282",3407
"SETX","ENSG00000107290",3408
"SH3GL2","ENSG00000107295",3409
"PTGDS","ENSG00000107317",3410
"ABCA2","ENSG00000107331",3411
"SHB","ENSG00000107338",3412
"UBE2R2","ENSG00000107341",3413
"ABHD17B","ENSG00000107362",3414
"EXOSC3","ENSG00000107371",3415
"ZFAND5","ENSG00000107372",3416
"DVL1","ENSG00000107404",3417
"PDLIM1","ENSG00000107438",3418
"CCNJ","ENSG00000107443",3419
"DNTT","ENSG00000107447",3420
"GATA3","ENSG00000107485",3421
"ATRNL1","ENSG00000107518",3422
"HPS1","ENSG00000107521",3423
"PHYH","ENSG00000107537",3424
"RASSF4","ENSG00000107551",3425
"DNMBP","ENSG00000107554",3426
"RAB11FIP2","ENSG00000107560",3427
"CXCL12","ENSG00000107562",3428
"ERLIN1","ENSG00000107566",3429
"EIF3A","ENSG00000107581",3430
"PKD2L1","ENSG00000107593",3431
"CUBN","ENSG00000107611",3432
"TRDMT1","ENSG00000107614",3433
"DDX50","ENSG00000107625",3434
"MAPK8","ENSG00000107643",3435
"SEC23IP","ENSG00000107651",3436
"ATE1","ENSG00000107669",3437
"NSMCE4A","ENSG00000107672",3438
"PLEKHA1","ENSG00000107679",3439
"PALD1","ENSG00000107719",3440
"UNC5B","ENSG00000107731",3441
"CDH23","ENSG00000107736",3442
"VSIR","ENSG00000107738",3443
"SPOCK2","ENSG00000107742",3444
"MICU1","ENSG00000107745",3445
"PPP3CB","ENSG00000107758",3446
"CCSER2","ENSG00000107771",3447
"BMPR1A","ENSG00000107779",3448
"MINPP1","ENSG00000107789",3449
"ACTA2","ENSG00000107796",3450
"LIPA","ENSG00000107798",3451
"TLX1","ENSG00000107807",3452
"TWNK","ENSG00000107815",3453
"LZTS2","ENSG00000107816",3454
"SFXN3","ENSG00000107819",3455
"KAZALD1","ENSG00000107821",3456
"FBXW4","ENSG00000107829",3457
"FGF8","ENSG00000107831",3458
"NPM3","ENSG00000107833",3459
"TNKS2","ENSG00000107854",3460
"PITX3","ENSG00000107859",3461
"GBF1","ENSG00000107862",3462
"ARHGAP21","ENSG00000107863",3463
"CPEB3","ENSG00000107864",3464
"FBXL15","ENSG00000107872",3465
"CUEDC2","ENSG00000107874",3466
"SUFU","ENSG00000107882",3467
"ANKRD26","ENSG00000107890",3468
"ACBD5","ENSG00000107897",3469
"LHPP","ENSG00000107902",3470
"LARP4B","ENSG00000107929",3471
"GTPBP4","ENSG00000107937",3472
"EDRF1","ENSG00000107938",3473
"BCCIP","ENSG00000107949",3474
"MTPAP","ENSG00000107951",3475
"NEURL1","ENSG00000107954",3476
"SH3PXD2A","ENSG00000107957",3477
"PITRM1","ENSG00000107959",3478
"STN1","ENSG00000107960",3479
"MAP3K8","ENSG00000107968",3480
"DKK1","ENSG00000107984",3481
"EBF3","ENSG00000108001",3482
"GLRX3","ENSG00000108010",3483
"SORCS1","ENSG00000108018",3484
"FAM208B","ENSG00000108021",3485
"XPNPEP1","ENSG00000108039",3486
"SMC3","ENSG00000108055",3487
"SHOC2","ENSG00000108061",3488
"TFAM","ENSG00000108064",3489
"CCDC6","ENSG00000108091",3490
"CUL2","ENSG00000108094",3491
"CCNY","ENSG00000108100",3492
"UBE2S","ENSG00000108106",3493
"RPL28","ENSG00000108107",3494
"ZMIZ1","ENSG00000108175",3495
"DNAJC12","ENSG00000108176",3496
"PPIF","ENSG00000108179",3497
"PBLD","ENSG00000108187",3498
"TSPAN14","ENSG00000108219",3499
"LGI1","ENSG00000108231",3500
"TBC1D12","ENSG00000108239",3501
"CYP2C18","ENSG00000108242",3502
"KRT23","ENSG00000108244",3503
"CRYBA1","ENSG00000108255",3504
"NUFIP2","ENSG00000108256",3505
"GIT1","ENSG00000108262",3506
"RPL19","ENSG00000108298",3507
"FBXL20","ENSG00000108306",3508
"RUNDC3A","ENSG00000108309",3509
"UBTF","ENSG00000108312",3510
"CSF3","ENSG00000108342",3511
"PSMD3","ENSG00000108344",3512
"CASC3","ENSG00000108349",3513
"RAPGEFL1","ENSG00000108352",3514
"RGS9","ENSG00000108370",3515
"RNF43","ENSG00000108375",3516
"WNT3","ENSG00000108379",3517
"ASPA","ENSG00000108381",3518
"RAD51C","ENSG00000108384",3519
"SEPT4","ENSG00000108387",3520
"MTMR4","ENSG00000108389",3521
"TRIM37","ENSG00000108395",3522
"P2RX1","ENSG00000108405",3523
"DHX40","ENSG00000108406",3524
"KRT37","ENSG00000108417",3525
"TUBD1","ENSG00000108423",3526
"KPNB1","ENSG00000108424",3527
"GOSR2","ENSG00000108433",3528
"PNPO","ENSG00000108439",3529
"RPS6KB1","ENSG00000108443",3531
"TRIM16L","ENSG00000108448",3532
"CDK5RAP3","ENSG00000108465",3534
"CBX1","ENSG00000108468",3535
"RECQL5","ENSG00000108469",3536
"PIGL","ENSG00000108474",3537
"GALK1","ENSG00000108479",3538
"INTS2","ENSG00000108506",3539
"CAMTA2","ENSG00000108509",3540
"MED13","ENSG00000108510",3541
"HOXB6","ENSG00000108511",3542
"ENO3","ENSG00000108515",3543
"PFN1","ENSG00000108518",3545
"RNF167","ENSG00000108523",3546
"SLC25A11","ENSG00000108528",3547
"RASD1","ENSG00000108551",3548
"CHRNE","ENSG00000108556",3549
"RAI1","ENSG00000108557",3550
"NUP88","ENSG00000108559",3551
"C1QBP","ENSG00000108561",3552
"SLC6A4","ENSG00000108576",3553
"BLMH","ENSG00000108578",3554
"CPD","ENSG00000108582",3555
"GOSR1","ENSG00000108587",3556
"CCDC47","ENSG00000108588",3557
"MED31","ENSG00000108590",3558
"DRG2","ENSG00000108591",3559
"FTSJ3","ENSG00000108592",3560
"AKAP10","ENSG00000108599",3561
"ALDH3A1","ENSG00000108602",3562
"SMARCD2","ENSG00000108604",3563
"ICAM2","ENSG00000108622",3564
"SYNGR2","ENSG00000108639",3565
"B9D1","ENSG00000108641",3566
"UTP6","ENSG00000108651",3567
"DDX5","ENSG00000108654",3568
"C17orf75","ENSG00000108666",3569
"CYTH1","ENSG00000108669",3570
"PSMD11","ENSG00000108671",3571
"LGALS3BP","ENSG00000108679",3572
"ASIC2","ENSG00000108684",3573
"CCL7","ENSG00000108688",3574
"CCL2","ENSG00000108691",3575
"CCL8","ENSG00000108700",3576
"CCL1","ENSG00000108702",3577
"PEX12","ENSG00000108733",3578
"KRT32","ENSG00000108759",3579
"DHX58","ENSG00000108771",3580
"KAT2A","ENSG00000108773",3581
"RAB5C","ENSG00000108774",3582
"NAGLU","ENSG00000108784",3583
"HSD17B1","ENSG00000108786",3585
"MLX","ENSG00000108788",3586
"CNTNAP1","ENSG00000108797",3587
"ABI3","ENSG00000108798",3588
"EZH1","ENSG00000108799",3589
"DLX4","ENSG00000108813",3590
"PPP1R9B","ENSG00000108819",3591
"COL1A1","ENSG00000108821",3592
"SGCA","ENSG00000108823",3593
"MRPL27","ENSG00000108826",3595
"VAT1","ENSG00000108828",3596
"LRRC59","ENSG00000108829",3597
"RND2","ENSG00000108830",3598
"ALOX12","ENSG00000108839",3599
"HDAC5","ENSG00000108840",3600
"ABCC3","ENSG00000108846",3601
"LUC7L3","ENSG00000108848",3602
"PPY","ENSG00000108849",3603
"MPP2","ENSG00000108852",3604
"SMURF2","ENSG00000108854",3605
"DUSP3","ENSG00000108861",3606
"CACNG1","ENSG00000108878",3607
"EFTUD2","ENSG00000108883",3608
"HLF","ENSG00000108924",3609
"SLC16A6","ENSG00000108932",3610
"PRKAR1A","ENSG00000108946",3611
"EFNB3","ENSG00000108947",3612
"FAM20A","ENSG00000108950",3613
"YWHAE","ENSG00000108953",3614
"MMD","ENSG00000108960",3616
"RANGRF","ENSG00000108961",3617
"DPH1","ENSG00000108963",3618
"MAP2K6","ENSG00000108984",3619
"DHRS7B","ENSG00000109016",3620
"WSB1","ENSG00000109046",3621
"RCVRN","ENSG00000109047",3622
"MYH1","ENSG00000109061",3623
"SLC9A3R1","ENSG00000109062",3624
"MYH3","ENSG00000109063",3625
"NAT9","ENSG00000109065",3626
"TMEM104","ENSG00000109066",3627
"VTN","ENSG00000109072",3628
"TNFAIP1","ENSG00000109079",3629
"IFT20","ENSG00000109083",3630
"TMEM97","ENSG00000109084",3631
"CDR2L","ENSG00000109089",3632
"PMP22","ENSG00000109099",3633
"FOXN1","ENSG00000109101",3634
"UNC119","ENSG00000109103",3635
"ALDOC","ENSG00000109107",3636
"SUPT6H","ENSG00000109111",3637
"RAB34","ENSG00000109113",3638
"PHF12","ENSG00000109118",3639
"PHOX2B","ENSG00000109132",3640
"TMEM33","ENSG00000109133",3641
"GABRA4","ENSG00000109158",3642
"GNRHR","ENSG00000109163",3643
"SLAIN2","ENSG00000109171",3644
"OCIAD1","ENSG00000109180",3645
"UGT2B10","ENSG00000109181",3646
"CWH43","ENSG00000109182",3647
"DCUN1D4","ENSG00000109184",3648
"USP46","ENSG00000109189",3649
"SULT1E1","ENSG00000109193",3650
"ODAM","ENSG00000109205",3651
"SMR3A","ENSG00000109208",3652
"CHIC2","ENSG00000109220",3653
"NMU","ENSG00000109255",3654
"KIAA1211","ENSG00000109265",3655
"LAMTOR3","ENSG00000109270",3656
"PF4V1","ENSG00000109272",3657
"NFKB1","ENSG00000109320",3658
"AREG","ENSG00000109321",3659
"MANBA","ENSG00000109323",3660
"UBE2D3","ENSG00000109332",3661
"MAPK10","ENSG00000109339",3662
"ELF2","ENSG00000109381",3663
"NDUFC1","ENSG00000109390",3664
"UCP1","ENSG00000109424",3665
"TBC1D9","ENSG00000109436",3666
"ZNF330","ENSG00000109445",3667
"INPP4B","ENSG00000109452",3668
"GAB1","ENSG00000109458",3669
"KLHL2","ENSG00000109466",3670
"IL2","ENSG00000109471",3671
"CPE","ENSG00000109472",3672
"RPL34","ENSG00000109475",3673
"WFS1","ENSG00000109501",3674
"ANXA10","ENSG00000109511",3675
"GRPEL1","ENSG00000109519",3676
"GAR1","ENSG00000109534",3677
"FRG1","ENSG00000109536",3678
"CLCN3","ENSG00000109572",3679
"AADAT","ENSG00000109576",3680
"GALNT7","ENSG00000109586",3681
"DHX15","ENSG00000109606",3682
"SOD3","ENSG00000109610",3683
"SEPSECS","ENSG00000109618",3684
"CPZ","ENSG00000109625",3685
"TRIM2","ENSG00000109654",3686
"SLC2A9","ENSG00000109667",3687
"FBXW7","ENSG00000109670",3688
"NEIL3","ENSG00000109674",3689
"TBC1D19","ENSG00000109680",3690
"CLNK","ENSG00000109684",3691
"NSD2","ENSG00000109685",3692
"SH3D19","ENSG00000109686",3693
"STIM2","ENSG00000109689",3694
"NKX3-2","ENSG00000109705",3695
"MFSD10","ENSG00000109736",3696
"GLRB","ENSG00000109738",3697
"BST1","ENSG00000109743",3698
"RAPGEF2","ENSG00000109756",3699
"HGFAC","ENSG00000109758",3700
"SNX25","ENSG00000109762",3701
"LRP2BP","ENSG00000109771",3702
"UFSP2","ENSG00000109775",3703
"KLF3","ENSG00000109787",3704
"KLHL5","ENSG00000109790",3705
"FAM149A","ENSG00000109794",3706
"NCAPG","ENSG00000109805",3707
"UGDH","ENSG00000109814",3708
"PPARGC1A","ENSG00000109819",3709
"DDX25","ENSG00000109832",3710
"CRYAB","ENSG00000109846",3711
"DBX1","ENSG00000109851",3712
"HTATIP2","ENSG00000109854",3713
"CTSC","ENSG00000109861",3714
"CCDC34","ENSG00000109881",3715
"ZBTB16","ENSG00000109906",3716
"ELP4","ENSG00000109911",3717
"ZPR1","ENSG00000109917",3718
"MTCH2","ENSG00000109919",3719
"FNBP4","ENSG00000109920",3720
"TECTA","ENSG00000109927",3721
"SC5D","ENSG00000109929",3722
"CRTAM","ENSG00000109943",3723
"JHY","ENSG00000109944",3724
"B3GAT1","ENSG00000109956",3725
"HSPA8","ENSG00000109971",3726
"P2RX3","ENSG00000109991",3727
"VWA5A","ENSG00000110002",3728
"DNAJC4","ENSG00000110011",3729
"SIAE","ENSG00000110013",3730
"SNX15","ENSG00000110025",3731
"LPXN","ENSG00000110031",3732
"DTX4","ENSG00000110042",3733
"ATG2A","ENSG00000110046",3734
"EHD1","ENSG00000110047",3735
"OSBP","ENSG00000110048",3736
"UNC93B1","ENSG00000110057",3737
"PUS3","ENSG00000110060",3738
"DCPS","ENSG00000110063",3739
"KMT5B","ENSG00000110066",3740
"FOXRED1","ENSG00000110074",3741
"PPP6R3","ENSG00000110075",3742
"NRXN2","ENSG00000110076",3743
"MS4A6A","ENSG00000110077",3744
"MS4A4A","ENSG00000110079",3745
"ST3GAL4","ENSG00000110080",3746
"CPT1A","ENSG00000110090",3747
"CCND1","ENSG00000110092",3748
"CCDC86","ENSG00000110104",3749
"PRPF19","ENSG00000110107",3750
"TMEM109","ENSG00000110108",3751
"CCKBR","ENSG00000110148",3752
"HPX","ENSG00000110169",3753
"TRIM3","ENSG00000110171",3754
"CHORDC1","ENSG00000110172",3755
"FOLR1","ENSG00000110195",3756
"ANAPC15","ENSG00000110200",3757
"FOLR3","ENSG00000110203",3758
"PANX1","ENSG00000110218",3759
"ARHGEF17","ENSG00000110237",3760
"APOA5","ENSG00000110243",3761
"APOA4","ENSG00000110244",3762
"APOC3","ENSG00000110245",3763
"CEP164","ENSG00000110274",3764
"RNF141","ENSG00000110315",3765
"CEP126","ENSG00000110318",3766
"EIF4G2","ENSG00000110321",3767
"IL10RA","ENSG00000110324",3768
"GALNT18","ENSG00000110328",3769
"BIRC2","ENSG00000110330",3770
"UBE4A","ENSG00000110344",3771
"DDX6","ENSG00000110367",3772
"UPK2","ENSG00000110375",3773
"CBL","ENSG00000110395",3774
"NECTIN1","ENSG00000110400",3775
"HIPK3","ENSG00000110422",3776
"KIAA1549L","ENSG00000110427",3777
"FBXO3","ENSG00000110429",3778
"PDHX","ENSG00000110435",3779
"SLC1A2","ENSG00000110436",3780
"COMMD9","ENSG00000110442",3781
"SLC15A3","ENSG00000110446",3782
"CD5","ENSG00000110448",3783
"ACCS","ENSG00000110455",3784
"SCGB2A2","ENSG00000110484",3785
"MDK","ENSG00000110492",3786
"AMBRA1","ENSG00000110497",3787
"MADD","ENSG00000110514",3788
"PTPMT1","ENSG00000110536",3789
"NAA40","ENSG00000110583",3790
"CARS","ENSG00000110619",3791
"SLC22A18","ENSG00000110628",3792
"CD81","ENSG00000110651",3793
"SLC35F2","ENSG00000110660",3794
"C11orf21","ENSG00000110665",3795
"ELMOD1","ENSG00000110675",3796
"CALCA","ENSG00000110680",3797
"SOX6","ENSG00000110693",3798
"C11orf58","ENSG00000110696",3799
"PITPNM1","ENSG00000110697",3800
"RPS13","ENSG00000110700",3801
"AIP","ENSG00000110711",3802
"NUP98","ENSG00000110713",3803
"NDUFS8","ENSG00000110717",3804
"TCIRG1","ENSG00000110719",3805
"CHKA","ENSG00000110721",3806
"EXPH5","ENSG00000110723",3807
"HPS5","ENSG00000110756",3808
"GTF2H1","ENSG00000110768",3809
"POU2AF1","ENSG00000110777",3810
"PTPN5","ENSG00000110786",3811
"VWF","ENSG00000110799",3812
"PSMD9","ENSG00000110801",3813
"P3H3","ENSG00000110811",3814
"PPFIBP1","ENSG00000110841",3815
"PRPF40B","ENSG00000110844",3816
"CD69","ENSG00000110848",3817
"PRDM4","ENSG00000110851",3818
"CLEC2B","ENSG00000110852",3819
"COQ5","ENSG00000110871",3820
"SELPLG","ENSG00000110876",3821
"CORO1C","ENSG00000110880",3822
"ASIC1","ENSG00000110881",3823
"DAO","ENSG00000110887",3824
"CAPRIN2","ENSG00000110888",3825
"TSPAN11","ENSG00000110900",3826
"KCTD10","ENSG00000110906",3827
"SLC11A2","ENSG00000110911",3828
"MLEC","ENSG00000110917",3829
"MVK","ENSG00000110921",3830
"CSRNP2","ENSG00000110925",3831
"CAMKK2","ENSG00000110931",3832
"BIN2","ENSG00000110934",3833
"IL23A","ENSG00000110944",3834
