GPL_ID	GSE_ID	GSM_ID	CANCER	CANCER_CODE
GPL570	GSE30999	GSM768028	0	NON CANCER
GPL570	GSE30999	GSM768029	0	NON CANCER
GPL570	GSE30999	GSM768030	0	NON CANCER
GPL570	GSE30999	GSM768031	0	NON CANCER
GPL570	GSE30999	GSM768032	0	NON CANCER
GPL570	GSE30999	GSM768033	0	NON CANCER
GPL570	GSE30999	GSM768034	0	NON CANCER
GPL570	GSE30999	GSM768035	0	NON CANCER
GPL570	GSE30999	GSM768036	0	NON CANCER
GPL570	GSE30999	GSM768037	0	NON CANCER
GPL570	GSE30999	GSM768038	0	NON CANCER
GPL570	GSE30999	GSM768039	0	NON CANCER
GPL570	GSE30999	GSM768040	0	NON CANCER
GPL570	GSE30999	GSM768041	0	NON CANCER
GPL570	GSE30999	GSM768042	0	NON CANCER
GPL570	GSE30999	GSM768043	0	NON CANCER
GPL570	GSE30999	GSM768044	0	NON CANCER
GPL570	GSE30999	GSM768045	0	NON CANCER
GPL570	GSE30999	GSM768046	0	NON CANCER
GPL570	GSE30999	GSM768047	0	NON CANCER
GPL570	GSE30999	GSM768048	0	NON CANCER
GPL570	GSE30999	GSM768049	0	NON CANCER
GPL570	GSE30999	GSM768050	0	NON CANCER
GPL570	GSE30999	GSM768051	0	NON CANCER
GPL570	GSE30999	GSM768052	0	NON CANCER
GPL570	GSE30999	GSM768053	0	NON CANCER
GPL570	GSE30999	GSM768054	0	NON CANCER
GPL570	GSE30999	GSM768055	0	NON CANCER
GPL570	GSE30999	GSM768056	0	NON CANCER
GPL570	GSE30999	GSM768057	0	NON CANCER
GPL570	GSE30999	GSM768058	0	NON CANCER
GPL570	GSE30999	GSM768059	0	NON CANCER
GPL570	GSE30999	GSM768060	0	NON CANCER
GPL570	GSE30999	GSM768061	0	NON CANCER
GPL570	GSE30999	GSM768062	0	NON CANCER
GPL570	GSE30999	GSM768063	0	NON CANCER
GPL570	GSE30999	GSM768064	0	NON CANCER
GPL570	GSE30999	GSM768065	0	NON CANCER
GPL570	GSE30999	GSM768066	0	NON CANCER
GPL570	GSE30999	GSM768067	0	NON CANCER
GPL570	GSE30999	GSM768068	0	NON CANCER
GPL570	GSE30999	GSM768069	0	NON CANCER
GPL570	GSE30999	GSM768070	0	NON CANCER
GPL570	GSE30999	GSM768071	0	NON CANCER
GPL570	GSE30999	GSM768072	0	NON CANCER
GPL570	GSE30999	GSM768073	0	NON CANCER
GPL570	GSE30999	GSM768074	0	NON CANCER
GPL570	GSE30999	GSM768075	0	NON CANCER
GPL570	GSE30999	GSM768076	0	NON CANCER
GPL570	GSE30999	GSM768077	0	NON CANCER
GPL570	GSE30999	GSM768078	0	NON CANCER
GPL570	GSE30999	GSM768079	0	NON CANCER
GPL570	GSE30999	GSM768080	0	NON CANCER
GPL570	GSE30999	GSM768081	0	NON CANCER
GPL570	GSE30999	GSM768082	0	NON CANCER
GPL570	GSE30999	GSM768083	0	NON CANCER
GPL570	GSE30999	GSM768084	0	NON CANCER
GPL570	GSE30999	GSM768085	0	NON CANCER
GPL570	GSE30999	GSM768086	0	NON CANCER
GPL570	GSE30999	GSM768087	0	NON CANCER
GPL570	GSE30999	GSM768088	0	NON CANCER
GPL570	GSE30999	GSM768089	0	NON CANCER
GPL570	GSE30999	GSM768090	0	NON CANCER
GPL570	GSE30999	GSM768091	0	NON CANCER
GPL570	GSE30999	GSM768092	0	NON CANCER
GPL570	GSE30999	GSM768093	0	NON CANCER
GPL570	GSE30999	GSM768094	0	NON CANCER
GPL570	GSE30999	GSM768095	0	NON CANCER
GPL570	GSE30999	GSM768096	0	NON CANCER
GPL570	GSE30999	GSM768097	0	NON CANCER
GPL570	GSE30999	GSM768098	0	NON CANCER
GPL570	GSE30999	GSM768099	0	NON CANCER
GPL570	GSE30999	GSM768100	0	NON CANCER
GPL570	GSE30999	GSM768101	0	NON CANCER
GPL570	GSE30999	GSM768102	0	NON CANCER
GPL570	GSE30999	GSM768103	0	NON CANCER
GPL570	GSE30999	GSM768104	0	NON CANCER
GPL570	GSE30999	GSM768105	0	NON CANCER
GPL570	GSE30999	GSM768106	0	NON CANCER
GPL570	GSE30999	GSM768107	0	NON CANCER
GPL570	GSE30999	GSM768108	0	NON CANCER
GPL570	GSE30999	GSM768109	0	NON CANCER
GPL570	GSE30999	GSM768110	0	NON CANCER
GPL570	GSE30999	GSM768111	0	NON CANCER
GPL570	GSE30999	GSM768112	0	NON CANCER
GPL570	GSE30999	GSM768113	0	NON CANCER
GPL570	GSE30999	GSM768114	0	NON CANCER
GPL570	GSE30999	GSM768115	0	NON CANCER
GPL570	GSE30999	GSM768116	0	NON CANCER
GPL570	GSE30999	GSM768117	0	NON CANCER
GPL570	GSE30999	GSM768118	0	NON CANCER
GPL570	GSE30999	GSM768119	0	NON CANCER
GPL570	GSE30999	GSM768120	0	NON CANCER
GPL570	GSE30999	GSM768121	0	NON CANCER
GPL570	GSE30999	GSM768122	0	NON CANCER
GPL570	GSE30999	GSM768123	0	NON CANCER
GPL570	GSE30999	GSM768124	0	NON CANCER
GPL570	GSE30999	GSM768125	0	NON CANCER
GPL570	GSE30999	GSM768126	0	NON CANCER
GPL570	GSE30999	GSM768127	0	NON CANCER
GPL570	GSE30999	GSM768128	0	NON CANCER
GPL570	GSE30999	GSM768129	0	NON CANCER
GPL570	GSE30999	GSM768130	0	NON CANCER
GPL570	GSE30999	GSM768131	0	NON CANCER
GPL570	GSE30999	GSM768132	0	NON CANCER
GPL570	GSE30999	GSM768133	0	NON CANCER
GPL570	GSE30999	GSM768134	0	NON CANCER
GPL570	GSE30999	GSM768135	0	NON CANCER
GPL570	GSE30999	GSM768136	0	NON CANCER
GPL570	GSE30999	GSM768137	0	NON CANCER
GPL570	GSE30999	GSM768138	0	NON CANCER
GPL570	GSE30999	GSM768139	0	NON CANCER
GPL570	GSE30999	GSM768140	0	NON CANCER
GPL570	GSE30999	GSM768141	0	NON CANCER
GPL570	GSE30999	GSM768142	0	NON CANCER
GPL570	GSE30999	GSM768143	0	NON CANCER
GPL570	GSE30999	GSM768144	0	NON CANCER
GPL570	GSE30999	GSM768145	0	NON CANCER
GPL570	GSE31040	GSM769038	0	NON CANCER
GPL570	GSE31040	GSM769039	0	NON CANCER
GPL570	GSE31040	GSM769040	0	NON CANCER
GPL570	GSE31040	GSM769041	0	NON CANCER
GPL570	GSE31040	GSM769042	0	NON CANCER
GPL570	GSE31040	GSM769043	0	NON CANCER
GPL570	GSE31040	GSM769044	0	NON CANCER
GPL570	GSE31040	GSM769045	0	NON CANCER
GPL570	GSE31040	GSM769046	0	NON CANCER
GPL570	GSE31040	GSM769047	0	NON CANCER
GPL570	GSE31040	GSM769048	0	NON CANCER
GPL570	GSE31040	GSM769049	0	NON CANCER
GPL570	GSE3413	GSM76942	0	NON CANCER
GPL570	GSE3413	GSM76949	0	NON CANCER
GPL570	GSE3413	GSM76958	0	NON CANCER
GPL570	GSE3413	GSM76960	0	NON CANCER
GPL570	GSE3413	GSM76999	0	NON CANCER
GPL570	GSE3413	GSM77000	0	NON CANCER
GPL570	GSE3413	GSM77001	0	NON CANCER
GPL570	GSE3413	GSM77002	0	NON CANCER
GPL570	GSE31177	GSM772683	0	NON CANCER
GPL570	GSE31177	GSM772684	0	NON CANCER
GPL570	GSE31177	GSM772685	0	NON CANCER
GPL570	GSE31177	GSM772686	0	NON CANCER
GPL570	GSE31177	GSM772687	0	NON CANCER
GPL570	GSE31177	GSM772688	0	NON CANCER
GPL570	GSE31177	GSM772689	0	NON CANCER
GPL570	GSE31177	GSM772690	0	NON CANCER
GPL570	GSE31177	GSM772691	0	NON CANCER
GPL570	GSE31177	GSM772692	0	NON CANCER
GPL570	GSE31177	GSM772693	0	NON CANCER
GPL570	GSE31177	GSM772694	0	NON CANCER
GPL570	GSE31177	GSM772695	0	NON CANCER
GPL570	GSE31177	GSM772696	0	NON CANCER
GPL570	GSE31177	GSM772697	0	NON CANCER
GPL570	GSE31177	GSM772698	0	NON CANCER
GPL570	GSE31177	GSM772699	0	NON CANCER
GPL570	GSE31177	GSM772700	0	NON CANCER
GPL570	GSE31177	GSM772701	0	NON CANCER
GPL570	GSE31177	GSM772702	0	NON CANCER
GPL570	GSE31177	GSM772703	0	NON CANCER
GPL570	GSE31177	GSM772704	0	NON CANCER
GPL570	GSE31177	GSM772705	0	NON CANCER
GPL570	GSE31177	GSM772706	0	NON CANCER
GPL570	GSE31177	GSM772707	0	NON CANCER
GPL570	GSE31177	GSM772708	0	NON CANCER
GPL570	GSE31177	GSM772709	0	NON CANCER
GPL570	GSE31177	GSM772710	0	NON CANCER
GPL570	GSE31177	GSM772711	0	NON CANCER
GPL570	GSE31177	GSM772712	0	NON CANCER
GPL570	GSE31177	GSM772713	0	NON CANCER
GPL570	GSE31177	GSM772714	0	NON CANCER
GPL570	GSE31177	GSM772715	0	NON CANCER
GPL570	GSE31177	GSM772716	0	NON CANCER
GPL570	GSE31177	GSM772717	0	NON CANCER
GPL570	GSE31177	GSM772718	0	NON CANCER
GPL570	GSE31193	GSM773317	0	NON CANCER
GPL570	GSE31193	GSM773318	0	NON CANCER
GPL570	GSE31193	GSM773319	0	NON CANCER
GPL570	GSE31193	GSM773320	0	NON CANCER
GPL570	GSE31193	GSM773321	0	NON CANCER
GPL570	GSE31193	GSM773322	0	NON CANCER
GPL570	GSE31193	GSM773323	0	NON CANCER
GPL570	GSE31193	GSM773324	0	NON CANCER
GPL570	GSE31193	GSM773325	0	NON CANCER
GPL570	GSE31193	GSM773326	0	NON CANCER
GPL570	GSE31193	GSM773327	0	NON CANCER
GPL570	GSE31193	GSM773328	0	NON CANCER
GPL570	GSE31193	GSM773329	0	NON CANCER
GPL570	GSE31193	GSM773330	0	NON CANCER
GPL570	GSE31193	GSM773331	0	NON CANCER
GPL570	GSE31215	GSM773902	0	NON CANCER
GPL570	GSE31215	GSM773903	0	NON CANCER
GPL570	GSE31215	GSM773904	0	NON CANCER
GPL570	GSE31215	GSM773905	0	NON CANCER
GPL570	GSE31215	GSM773906	0	NON CANCER
GPL570	GSE31215	GSM773907	0	NON CANCER
GPL570	GSE31215	GSM773908	0	NON CANCER
GPL570	GSE31215	GSM773909	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774695	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774696	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774697	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774698	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774699	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774700	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774701	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774702	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774703	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774704	0	NON CANCER
GPL570	GSE31255,GSE31257	GSM774705	0	NON CANCER
GPL570	GSE31264	GSM774851	0	NON CANCER
GPL570	GSE31264	GSM774852	0	NON CANCER
GPL570	GSE31264	GSM774853	0	NON CANCER
GPL570	GSE31264	GSM774854	0	NON CANCER
GPL570	GSE31264	GSM774855	0	NON CANCER
GPL570	GSE31264	GSM774856	0	NON CANCER
GPL570	GSE31348	GSM777339	0	NON CANCER
GPL570	GSE31348	GSM777340	0	NON CANCER
GPL570	GSE31348	GSM777341	0	NON CANCER
GPL570	GSE31348	GSM777342	0	NON CANCER
GPL570	GSE31348	GSM777343	0	NON CANCER
GPL570	GSE31348	GSM777344	0	NON CANCER
GPL570	GSE31348	GSM777345	0	NON CANCER
GPL570	GSE31348	GSM777346	0	NON CANCER
GPL570	GSE31348	GSM777347	0	NON CANCER
GPL570	GSE31348	GSM777348	0	NON CANCER
GPL570	GSE31348	GSM777349	0	NON CANCER
GPL570	GSE31348	GSM777350	0	NON CANCER
GPL570	GSE31348	GSM777351	0	NON CANCER
GPL570	GSE31348	GSM777352	0	NON CANCER
GPL570	GSE31348	GSM777353	0	NON CANCER
GPL570	GSE31348	GSM777354	0	NON CANCER
GPL570	GSE31348	GSM777355	0	NON CANCER
GPL570	GSE31348	GSM777356	0	NON CANCER
GPL570	GSE31348	GSM777357	0	NON CANCER
GPL570	GSE31348	GSM777358	0	NON CANCER
GPL570	GSE31348	GSM777359	0	NON CANCER
GPL570	GSE31348	GSM777360	0	NON CANCER
GPL570	GSE31348	GSM777361	0	NON CANCER
GPL570	GSE31348	GSM777362	0	NON CANCER
GPL570	GSE31348	GSM777363	0	NON CANCER
GPL570	GSE31348	GSM777364	0	NON CANCER
GPL570	GSE31348	GSM777365	0	NON CANCER
GPL570	GSE31348	GSM777366	0	NON CANCER
GPL570	GSE31348	GSM777367	0	NON CANCER
GPL570	GSE31348	GSM777368	0	NON CANCER
GPL570	GSE31348	GSM777369	0	NON CANCER
GPL570	GSE31348	GSM777370	0	NON CANCER
GPL570	GSE31348	GSM777371	0	NON CANCER
GPL570	GSE31348	GSM777372	0	NON CANCER
GPL570	GSE31348	GSM777373	0	NON CANCER
GPL570	GSE31348	GSM777374	0	NON CANCER
GPL570	GSE31348	GSM777375	0	NON CANCER
GPL570	GSE31348	GSM777376	0	NON CANCER
GPL570	GSE31348	GSM777377	0	NON CANCER
GPL570	GSE31348	GSM777378	0	NON CANCER
GPL570	GSE31348	GSM777379	0	NON CANCER
GPL570	GSE31348	GSM777380	0	NON CANCER
GPL570	GSE31348	GSM777381	0	NON CANCER
GPL570	GSE31348	GSM777382	0	NON CANCER
GPL570	GSE31348	GSM777383	0	NON CANCER
GPL570	GSE31348	GSM777384	0	NON CANCER
GPL570	GSE31348	GSM777385	0	NON CANCER
GPL570	GSE31348	GSM777386	0	NON CANCER
GPL570	GSE31348	GSM777387	0	NON CANCER
GPL570	GSE31348	GSM777388	0	NON CANCER
GPL570	GSE31348	GSM777389	0	NON CANCER
GPL570	GSE31348	GSM777390	0	NON CANCER
GPL570	GSE31348	GSM777391	0	NON CANCER
GPL570	GSE31348	GSM777392	0	NON CANCER
GPL570	GSE31348	GSM777393	0	NON CANCER
GPL570	GSE31348	GSM777394	0	NON CANCER
GPL570	GSE31348	GSM777395	0	NON CANCER
GPL570	GSE31348	GSM777396	0	NON CANCER
GPL570	GSE31348	GSM777397	0	NON CANCER
GPL570	GSE31348	GSM777398	0	NON CANCER
GPL570	GSE31348	GSM777399	0	NON CANCER
GPL570	GSE31348	GSM777400	0	NON CANCER
GPL570	GSE31348	GSM777401	0	NON CANCER
GPL570	GSE31348	GSM777402	0	NON CANCER
GPL570	GSE31348	GSM777403	0	NON CANCER
GPL570	GSE31348	GSM777404	0	NON CANCER
GPL570	GSE31348	GSM777405	0	NON CANCER
GPL570	GSE31348	GSM777406	0	NON CANCER
GPL570	GSE31348	GSM777407	0	NON CANCER
GPL570	GSE31348	GSM777408	0	NON CANCER
GPL570	GSE31348	GSM777409	0	NON CANCER
GPL570	GSE31348	GSM777410	0	NON CANCER
GPL570	GSE31348	GSM777411	0	NON CANCER
GPL570	GSE31348	GSM777412	0	NON CANCER
GPL570	GSE31348	GSM777413	0	NON CANCER
GPL570	GSE31348	GSM777414	0	NON CANCER
GPL570	GSE31348	GSM777415	0	NON CANCER
GPL570	GSE31348	GSM777416	0	NON CANCER
GPL570	GSE31348	GSM777417	0	NON CANCER
GPL570	GSE31348	GSM777418	0	NON CANCER
GPL570	GSE31348	GSM777419	0	NON CANCER
GPL570	GSE31348	GSM777420	0	NON CANCER
GPL570	GSE31348	GSM777421	0	NON CANCER
GPL570	GSE31348	GSM777422	0	NON CANCER
GPL570	GSE31348	GSM777423	0	NON CANCER
GPL570	GSE31348	GSM777424	0	NON CANCER
GPL570	GSE31348	GSM777425	0	NON CANCER
GPL570	GSE31348	GSM777426	0	NON CANCER
GPL570	GSE31348	GSM777427	0	NON CANCER
GPL570	GSE31348	GSM777428	0	NON CANCER
GPL570	GSE31348	GSM777429	0	NON CANCER
GPL570	GSE31348	GSM777430	0	NON CANCER
GPL570	GSE31348	GSM777431	0	NON CANCER
GPL570	GSE31348	GSM777432	0	NON CANCER
GPL570	GSE31348	GSM777433	0	NON CANCER
GPL570	GSE31348	GSM777434	0	NON CANCER
GPL570	GSE31348	GSM777435	0	NON CANCER
GPL570	GSE31348	GSM777436	0	NON CANCER
GPL570	GSE31348	GSM777437	0	NON CANCER
GPL570	GSE31348	GSM777438	0	NON CANCER
GPL570	GSE31348	GSM777439	0	NON CANCER
GPL570	GSE31348	GSM777440	0	NON CANCER
GPL570	GSE31348	GSM777441	0	NON CANCER
GPL570	GSE31348	GSM777442	0	NON CANCER
GPL570	GSE31348	GSM777443	0	NON CANCER
GPL570	GSE31348	GSM777444	0	NON CANCER
GPL570	GSE31348	GSM777445	0	NON CANCER
GPL570	GSE31348	GSM777446	0	NON CANCER
GPL570	GSE31348	GSM777447	0	NON CANCER
GPL570	GSE31348	GSM777448	0	NON CANCER
GPL570	GSE31348	GSM777449	0	NON CANCER
GPL570	GSE31348	GSM777450	0	NON CANCER
GPL570	GSE31348	GSM777451	0	NON CANCER
GPL570	GSE31348	GSM777452	0	NON CANCER
GPL570	GSE31348	GSM777453	0	NON CANCER
GPL570	GSE31348	GSM777454	0	NON CANCER
GPL570	GSE31348	GSM777455	0	NON CANCER
GPL570	GSE31348	GSM777456	0	NON CANCER
GPL570	GSE31348	GSM777457	0	NON CANCER
GPL570	GSE31348	GSM777458	0	NON CANCER
GPL570	GSE31348	GSM777459	0	NON CANCER
GPL570	GSE31348	GSM777460	0	NON CANCER
GPL570	GSE31348	GSM777461	0	NON CANCER
GPL570	GSE31348	GSM777462	0	NON CANCER
GPL570	GSE31348	GSM777463	0	NON CANCER
GPL570	GSE31348	GSM777464	0	NON CANCER
GPL570	GSE31348	GSM777465	0	NON CANCER
GPL570	GSE31348	GSM777466	0	NON CANCER
GPL570	GSE31348	GSM777467	0	NON CANCER
GPL570	GSE31348	GSM777468	0	NON CANCER
GPL570	GSE31348	GSM777469	0	NON CANCER
GPL570	GSE31348	GSM777470	0	NON CANCER
GPL570	GSE31348	GSM777471	0	NON CANCER
GPL570	GSE31348	GSM777472	0	NON CANCER
GPL570	GSE31348	GSM777473	0	NON CANCER
GPL570	GSE31447	GSM780823	0	NON CANCER
GPL570	GSE31447	GSM780861	0	NON CANCER
GPL570	GSE31447	GSM780863	0	NON CANCER
GPL570	GSE31447	GSM780864	0	NON CANCER
GPL570	GSE31447	GSM781214	0	NON CANCER
GPL570	GSE31447	GSM781215	0	NON CANCER
GPL570	GSE31447	GSM781216	0	NON CANCER
GPL570	GSE31447	GSM781217	0	NON CANCER
GPL570	GSE31447	GSM781218	0	NON CANCER
GPL570	GSE31447	GSM781265	0	NON CANCER
GPL570	GSE31447	GSM781285	0	NON CANCER
GPL570	GSE31447	GSM781286	0	NON CANCER
GPL570	GSE31447	GSM781287	0	NON CANCER
GPL570	GSE31447	GSM781686	0	NON CANCER
GPL570	GSE31447	GSM781687	0	NON CANCER
GPL570	GSE31447	GSM781688	0	NON CANCER
GPL570	GSE31447	GSM781689	0	NON CANCER
GPL570	GSE31447	GSM785126	0	NON CANCER
GPL570	GSE31447	GSM785127	0	NON CANCER
GPL570	GSE31447	GSM785128	0	NON CANCER
GPL570	GSE31447	GSM785133	0	NON CANCER
GPL570	GSE31447	GSM785134	0	NON CANCER
GPL570	GSE31447	GSM785135	0	NON CANCER
GPL570	GSE31447	GSM785136	0	NON CANCER
GPL570	GSE31641	GSM785853	0	NON CANCER
GPL570	GSE31641	GSM785854	0	NON CANCER
GPL570	GSE31641	GSM785855	0	NON CANCER
GPL570	GSE31641	GSM785856	0	NON CANCER
GPL570	GSE31641	GSM785857	0	NON CANCER
GPL570	GSE31641	GSM785858	0	NON CANCER
GPL570	GSE31641	GSM785859	0	NON CANCER
GPL570	GSE31683	GSM786481	0	NON CANCER
GPL570	GSE31683	GSM786482	0	NON CANCER
GPL570	GSE31683	GSM786483	0	NON CANCER
GPL570	GSE31683	GSM786484	0	NON CANCER
GPL570	GSE31683	GSM786485	0	NON CANCER
GPL570	GSE31683	GSM786486	0	NON CANCER
GPL570	GSE31683	GSM786487	0	NON CANCER
GPL570	GSE31683	GSM786488	0	NON CANCER
GPL570	GSE31683	GSM786489	0	NON CANCER
GPL570	GSE31683	GSM786490	0	NON CANCER
GPL570	GSE31773	GSM788299	0	NON CANCER
GPL570	GSE31773	GSM788300	0	NON CANCER
GPL570	GSE31773	GSM788301	0	NON CANCER
GPL570	GSE31773	GSM788302	0	NON CANCER
GPL570	GSE31773	GSM788303	0	NON CANCER
GPL570	GSE31773	GSM788304	0	NON CANCER
GPL570	GSE31773	GSM788305	0	NON CANCER
GPL570	GSE31773	GSM788306	0	NON CANCER
GPL570	GSE31773	GSM788307	0	NON CANCER
GPL570	GSE31773	GSM788308	0	NON CANCER
GPL570	GSE31773	GSM788309	0	NON CANCER
GPL570	GSE31773	GSM788310	0	NON CANCER
GPL570	GSE31773	GSM788311	0	NON CANCER
GPL570	GSE31773	GSM788312	0	NON CANCER
GPL570	GSE31773	GSM788313	0	NON CANCER
GPL570	GSE31773	GSM788314	0	NON CANCER
GPL570	GSE31773	GSM788315	0	NON CANCER
GPL570	GSE31773	GSM788316	0	NON CANCER
GPL570	GSE31773	GSM788317	0	NON CANCER
GPL570	GSE31773	GSM788318	0	NON CANCER
GPL570	GSE31773	GSM788319	0	NON CANCER
GPL570	GSE31773	GSM788320	0	NON CANCER
GPL570	GSE31773	GSM788321	0	NON CANCER
GPL570	GSE31773	GSM788322	0	NON CANCER
GPL570	GSE31773	GSM788323	0	NON CANCER
GPL570	GSE31773	GSM788324	0	NON CANCER
GPL570	GSE31773	GSM788325	0	NON CANCER
GPL570	GSE31773	GSM788326	0	NON CANCER
GPL570	GSE31773	GSM788327	0	NON CANCER
GPL570	GSE31773	GSM788328	0	NON CANCER
GPL570	GSE31773	GSM788329	0	NON CANCER
GPL570	GSE31773	GSM788330	0	NON CANCER
GPL570	GSE31773	GSM788331	0	NON CANCER
GPL570	GSE31773	GSM788332	0	NON CANCER
GPL570	GSE31773	GSM788333	0	NON CANCER
GPL570	GSE31773	GSM788334	0	NON CANCER
GPL570	GSE31773	GSM788335	0	NON CANCER
GPL570	GSE31773	GSM788336	0	NON CANCER
GPL570	GSE31773	GSM788337	0	NON CANCER
GPL570	GSE31773	GSM788338	0	NON CANCER
GPL570	GSE3485	GSM78968	0	NON CANCER
GPL570	GSE3485	GSM78969	0	NON CANCER
GPL570	GSE3485	GSM78970	0	NON CANCER
GPL570	GSE3485	GSM78971	0	NON CANCER
GPL570	GSE3485	GSM78972	0	NON CANCER
GPL570	GSE3485	GSM78973	0	NON CANCER
GPL570	GSE3485	GSM78974	0	NON CANCER
GPL570	GSE3485	GSM78975	0	NON CANCER
GPL570	GSE33831	GSM790659	0	NON CANCER
GPL570	GSE33831	GSM790660	0	NON CANCER
GPL570	GSE33831	GSM790661	0	NON CANCER
GPL570	GSE33831	GSM790662	0	NON CANCER
GPL570	GSE33831	GSM790663	0	NON CANCER
GPL570	GSE33831	GSM790664	0	NON CANCER
GPL570	GSE33831	GSM790665	0	NON CANCER
GPL570	GSE33831	GSM790666	0	NON CANCER
GPL570	GSE33831	GSM790667	0	NON CANCER
GPL570	GSE33831	GSM790668	0	NON CANCER
GPL570	GSE33831	GSM790669	0	NON CANCER
GPL570	GSE33831	GSM790670	0	NON CANCER
GPL570	GSE33831	GSM790671	0	NON CANCER
GPL570	GSE33831	GSM790672	0	NON CANCER
GPL570	GSE33831	GSM790673	0	NON CANCER
GPL570	GSE31980	GSM792049	0	NON CANCER
GPL570	GSE31980	GSM792050	0	NON CANCER
GPL570	GSE31980	GSM792051	0	NON CANCER
GPL570	GSE31980	GSM792052	0	NON CANCER
GPL570	GSE31980	GSM792053	0	NON CANCER
GPL570	GSE31980	GSM792054	0	NON CANCER
GPL570	GSE32054	GSM794733	0	NON CANCER
GPL570	GSE32054	GSM794734	0	NON CANCER
GPL570	GSE32054	GSM794735	0	NON CANCER
GPL570	GSE32057	GSM794765	0	NON CANCER
GPL570	GSE32057	GSM794766	0	NON CANCER
GPL570	GSE32057	GSM794767	0	NON CANCER
GPL570	GSE32057	GSM794768	0	NON CANCER
GPL570	GSE32057	GSM794769	0	NON CANCER
GPL570	GSE32057	GSM794770	0	NON CANCER
GPL570	GSE32057	GSM794771	0	NON CANCER
GPL570	GSE32057	GSM794772	0	NON CANCER
GPL570	GSE32057	GSM794773	0	NON CANCER
GPL570	GSE32057	GSM794774	0	NON CANCER
GPL570	GSE32057	GSM794775	0	NON CANCER
GPL570	GSE32057	GSM794776	0	NON CANCER
GPL570	GSE32057	GSM794778	0	NON CANCER
GPL570	GSE32057	GSM794779	0	NON CANCER
GPL570	GSE32057	GSM794780	0	NON CANCER
GPL570	GSE32057	GSM794782	0	NON CANCER
GPL570	GSE32169	GSM797460	0	NON CANCER
GPL570	GSE32169	GSM797461	0	NON CANCER
GPL570	GSE32169	GSM797462	0	NON CANCER
GPL570	GSE32169	GSM797463	0	NON CANCER
GPL570	GSE32169	GSM797464	0	NON CANCER
GPL570	GSE32169	GSM797465	0	NON CANCER
GPL570	GSE32169	GSM797466	0	NON CANCER
GPL570	GSE32169	GSM797467	0	NON CANCER
GPL570	GSE32169	GSM797468	0	NON CANCER
GPL570	GSE32169	GSM797469	0	NON CANCER
GPL570	GSE32169	GSM797470	0	NON CANCER
GPL570	GSE32169	GSM797471	0	NON CANCER
GPL570	GSE32171	GSM797494	0	NON CANCER
GPL570	GSE32171	GSM797495	0	NON CANCER
GPL570	GSE32171	GSM797496	0	NON CANCER
GPL570	GSE32171	GSM797497	0	NON CANCER
GPL570	GSE32171	GSM797498	0	NON CANCER
GPL570	GSE32171	GSM797499	0	NON CANCER
GPL570	GSE32178	GSM797580	0	NON CANCER
GPL570	GSE32178	GSM797581	0	NON CANCER
GPL570	GSE32178	GSM797582	0	NON CANCER
GPL570	GSE32178	GSM797583	0	NON CANCER
GPL570	GSE32178	GSM797584	0	NON CANCER
GPL570	GSE32178	GSM797585	0	NON CANCER
GPL570	GSE32178	GSM797586	0	NON CANCER
GPL570	GSE32178	GSM797587	0	NON CANCER
GPL570	GSE32280	GSM799722	0	NON CANCER
GPL570	GSE32280	GSM799723	0	NON CANCER
GPL570	GSE32280	GSM799724	0	NON CANCER
GPL570	GSE32280	GSM799725	0	NON CANCER
GPL570	GSE32280	GSM799726	0	NON CANCER
GPL570	GSE32280	GSM799727	0	NON CANCER
GPL570	GSE32280	GSM799728	0	NON CANCER
GPL570	GSE32280	GSM799729	0	NON CANCER
GPL570	GSE32280	GSM799730	0	NON CANCER
GPL570	GSE32280	GSM799731	0	NON CANCER
GPL570	GSE32280	GSM799732	0	NON CANCER
GPL570	GSE32280	GSM799733	0	NON CANCER
GPL570	GSE32280	GSM799734	0	NON CANCER
GPL570	GSE32280	GSM799735	0	NON CANCER
GPL570	GSE32280	GSM799736	0	NON CANCER
GPL570	GSE32280	GSM799737	0	NON CANCER
GPL570	GSE32280	GSM799738	0	NON CANCER
GPL570	GSE32280	GSM799739	0	NON CANCER
GPL570	GSE32280	GSM799740	0	NON CANCER
GPL570	GSE32280	GSM799741	0	NON CANCER
GPL570	GSE32280	GSM799742	0	NON CANCER
GPL570	GSE32280	GSM799743	0	NON CANCER
GPL570	GSE32280	GSM799744	0	NON CANCER
GPL570	GSE32280	GSM799745	0	NON CANCER
GPL570	GSE32280	GSM799746	0	NON CANCER
GPL570	GSE32280	GSM799747	0	NON CANCER
GPL570	GSE32280	GSM799748	0	NON CANCER
GPL570	GSE32280	GSM799749	0	NON CANCER
GPL570	GSE32280	GSM799750	0	NON CANCER
GPL570	GSE32280	GSM799751	0	NON CANCER
